series_id,Order Date,Sales,Quantity,Discount,Profit,Unit Price,day,day_of_week,week,month,quarter,year,is_weekend,sin_month,cos_month,sin_day_of_week,cos_day_of_week,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_28,short_term_trend,medium_term_trend,demand_volatility,is_stockout_derived,inventory_level_proxy,reconstructed_demand,censored_demand_gap
Caribbean_Furniture,2013-11-19,0.0,0.0,0.0,0.0,18.096,19,1,47,11,4,2013,0,-0.5,0.866,0.7818,0.6235,0.0,2311.56,0.0,436.8,344.8148571428571,229.2437142857143,218.8117142857143,868.0881320840317,547.7100400791196,1.5759,1.0477,2.5175,True,0.0,396.54,396.54
Caribbean_Furniture,2013-11-20,30.816,1.0,0.2,9.616,30.816,20,2,47,11,4,2013,0,-0.5,0.866,0.9749,-0.2225,0.0,102.144,544.7,0.0,14.592,229.2437142857143,203.2117142857143,38.606803131056004,547.4917678966342,0.0718,1.1281,2.6458,False,656.9151428571429,30.816,0.0
Caribbean_Furniture,2013-11-21,0.0,0.0,0.0,0.0,30.816,21,3,47,11,4,2013,0,-0.5,0.866,0.4339,-0.901,30.816,0.0,0.0,0.0,4.402285714285714,192.53771428571432,204.3122857142857,11.64735320025686,547.0989732372459,0.0215,0.9424,2.6458,True,0.0,5.06,5.06
Caribbean_Furniture,2013-11-22,0.0,0.0,0.0,0.0,30.816,22,4,47,11,4,2013,0,-0.5,0.866,-0.4339,-0.901,0.0,0.0,0.0,0.0,4.402285714285714,192.53771428571432,204.3122857142857,11.64735320025686,547.0989732372459,0.0215,0.9424,2.6458,True,0.0,5.06,5.06
Caribbean_Furniture,2013-11-23,0.0,0.0,0.0,0.0,30.816,23,5,47,11,4,2013,1,-0.5,0.866,-0.9749,-0.2225,0.0,0.0,251.008,0.0,4.402285714285714,192.53771428571432,204.3122857142857,11.64735320025686,547.0989732372459,0.0215,0.9424,2.6458,True,0.0,5.06,5.06
Caribbean_Furniture,2013-11-24,0.0,0.0,0.0,0.0,30.816,24,6,47,11,4,2013,1,-0.5,0.866,-0.7818,0.6235,0.0,0.0,0.0,0.0,4.402285714285714,174.60857142857142,204.3122857142857,11.64735320025686,547.0989732372459,0.0215,0.8546,2.6458,True,0.0,5.06,5.06
Caribbean_Furniture,2013-11-25,351.68,7.0,0.2,0.0,50.24,25,0,48,11,4,2013,0,-0.5,0.866,0.0,1.0,0.0,0.0,0.0,0.0,4.402285714285714,174.60857142857142,204.3122857142857,11.64735320025686,547.0989732372459,0.0215,0.8546,2.6458,False,172.1457142857143,351.68,0.0
Caribbean_Furniture,2013-11-26,0.0,0.0,0.0,0.0,50.24,26,1,48,11,4,2013,0,-0.5,0.866,0.7818,0.6235,351.68,0.0,2311.56,0.0,54.64228571428571,199.72857142857143,216.8722857142857,131.4838345827029,546.2709736048353,0.252,0.921,2.4063,True,0.0,62.84,62.84
Caribbean_Furniture,2013-11-27,314.784,4.0,0.4,31.424,78.696,27,2,48,11,4,2013,0,-0.5,0.866,0.9749,-0.2225,0.0,30.816,102.144,1779.156,54.64228571428571,34.61714285714286,216.8722857142857,131.4838345827029,546.2709736048353,0.252,0.1596,2.4063,False,5.0,314.784,0.0
Caribbean_Furniture,2013-11-28,1128.868,12.0,0.13333333333333333,134.868,111.08133333333332,28,3,48,11,4,2013,0,-0.5,0.866,0.4339,-0.901,314.784,0.0,0.0,0.0,95.20914285714285,49.80571428571428,164.5732857142857,162.94903235411695,453.357616871245,0.5785,0.3026,1.7115,False,5.0,1128.868,0.0
Caribbean_Furniture,2013-11-29,753.888,3.0,0.2,103.608,251.296,29,4,48,11,4,2013,0,-0.5,0.866,-0.4339,-0.901,1128.868,0.0,0.0,101.04,256.476,130.43914285714285,204.89000000000001,415.662359062417,487.1178334112386,1.2518,0.6366,1.6207,False,5.0,753.888,0.0
Caribbean_Furniture,2013-11-30,0.0,0.0,0.0,0.0,251.296,30,5,48,11,4,2013,1,-0.5,0.866,-0.9749,-0.2225,753.888,0.0,0.0,0.0,364.1742857142857,184.2882857142857,228.206,435.33464032386075,497.4771290284312,1.5958,0.8076,1.1954,True,0.0,418.8,418.8
Caribbean_Furniture,2013-12-01,0.0,0.0,0.0,0.0,251.296,1,6,48,12,4,2013,1,-0.0,1.0,-0.7818,0.6235,0.0,0.0,0.0,600.3199999999999,364.1742857142857,184.2882857142857,228.206,435.33464032386075,497.4771290284312,1.5958,0.8076,1.1954,True,0.0,418.8,418.8
Caribbean_Furniture,2013-12-02,0.0,0.0,0.0,0.0,251.296,2,0,49,12,4,2013,0,-0.0,1.0,0.0,1.0,0.0,351.68,0.0,0.0,364.1742857142857,184.2882857142857,206.76600000000002,435.33464032386075,493.76830014326595,1.7613,0.8913,1.1954,True,0.0,418.8,418.8
Caribbean_Furniture,2013-12-03,44.752,1.0,0.2,-0.568,44.752,3,1,49,12,4,2013,0,-0.0,1.0,0.7818,0.6235,0.0,0.0,0.0,0.0,313.9342857142857,184.2882857142857,206.76600000000002,456.7814748132545,493.76830014326595,1.5183,0.8913,1.455,False,508.1128571428571,44.752,0.0
Caribbean_Furniture,2013-12-04,0.0,0.0,0.0,0.0,44.752,4,2,49,12,4,2013,0,-0.0,1.0,0.9749,-0.2225,44.752,314.784,30.816,544.7,320.3274285714286,187.48485714285715,208.3642857142857,451.94287169613904,493.1462653986706,1.5373,0.8998,1.4109,True,0.0,368.38,368.38
Caribbean_Furniture,2013-12-05,0.0,0.0,0.0,0.0,44.752,5,3,49,12,4,2013,0,-0.0,1.0,0.4339,-0.901,0.0,1128.868,0.0,0.0,275.3582857142857,185.2837142857143,188.91071428571428,467.9632323326678,490.1214912715884,1.4576,0.9808,1.6995,True,0.0,316.66,316.66
Caribbean_Furniture,2013-12-06,0.0,0.0,0.0,0.0,44.752,6,4,49,12,4,2013,0,-0.0,1.0,-0.4339,-0.901,0.0,753.888,0.0,0.0,114.09142857142857,185.2837142857143,188.91071428571428,282.6163122013411,490.1214912715884,0.6039,0.9808,2.4771,True,0.0,131.21,131.21
Caribbean_Furniture,2013-12-07,245.44,1.0,0.2,70.56,245.44,7,5,49,12,4,2013,1,-0.0,1.0,-0.9749,-0.2225,0.0,0.0,0.0,251.008,6.393142857142857,185.2837142857143,188.91071428571428,16.91466609611019,490.1214912715884,0.0338,0.9808,2.6458,False,310.4111428571429,245.44,0.0
Caribbean_Furniture,2013-12-08,1219.7,5.0,0.0,243.9,243.94,8,6,49,12,4,2013,1,-0.0,1.0,-0.7818,0.6235,245.44,0.0,0.0,0.0,41.456,202.8151428571429,188.71185714285716,91.48163344992672,490.09649229753643,0.2197,1.0747,2.2067,False,5.0,1219.7,0.0
Caribbean_Furniture,2013-12-09,0.0,0.0,0.0,0.0,243.94,9,0,50,12,4,2013,0,-0.0,1.0,0.0,1.0,1219.7,0.0,351.68,0.0,215.69885714285715,289.9365714285714,232.27257142857144,451.705960091824,525.6194518377149,0.9286,1.2483,2.0942,True,0.0,248.05,248.05
Caribbean_Furniture,2013-12-10,0.0,0.0,0.0,0.0,243.94,10,1,50,12,4,2013,0,-0.0,1.0,0.7818,0.6235,0.0,44.752,0.0,2311.56,215.69885714285715,264.8165714285714,232.27257142857144,451.705960091824,525.6194518377149,0.9286,1.1401,2.0942,True,0.0,248.05,248.05
Caribbean_Furniture,2013-12-11,170.96,4.0,0.0,70.08,42.74,11,2,50,12,4,2013,0,-0.0,1.0,0.9749,-0.2225,0.0,0.0,314.784,102.144,209.3057142857143,264.8165714285714,149.71685714285715,454.83453206842717,333.2849225936798,1.398,1.7688,2.1731,False,623.4897142857142,170.96,0.0
Caribbean_Furniture,2013-12-12,0.0,0.0,0.0,0.0,42.74,12,3,50,12,4,2013,0,-0.0,1.0,0.4339,-0.901,170.96,0.0,1128.868,0.0,233.72857142857146,254.5434285714286,152.17457142857143,446.23104805427806,333.17483088650914,1.5359,1.6727,1.9092,True,0.0,268.79,268.79
Caribbean_Furniture,2013-12-13,0.0,0.0,0.0,0.0,42.74,13,4,50,12,4,2013,0,-0.0,1.0,-0.4339,-0.901,0.0,0.0,753.888,0.0,233.72857142857146,173.91,152.17457142857143,446.23104805427806,333.17483088650914,1.5359,1.1428,1.9092,True,0.0,268.79,268.79
Caribbean_Furniture,2013-12-14,0.0,0.0,0.0,0.0,42.74,14,5,50,12,4,2013,1,-0.0,1.0,-0.9749,-0.2225,0.0,245.44,0.0,0.0,233.72857142857146,120.06085714285713,152.17457142857143,446.23104805427806,333.17483088650914,1.5359,0.789,1.9092,False,360.1825714285714,0.0,0.0
Caribbean_Furniture,2013-12-15,0.0,0.0,0.0,0.0,42.74,15,6,50,12,4,2013,1,-0.0,1.0,-0.7818,0.6235,0.0,1219.7,0.0,0.0,198.6657142857143,120.06085714285713,152.17457142857143,454.71950133597574,333.17483088650914,1.3055,0.789,2.2889,False,360.1825714285714,0.0,0.0
Caribbean_Furniture,2013-12-16,48.93,3.0,0.5,-2.97,16.31,16,0,51,12,4,2013,0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.422857142857143,120.06085714285713,152.17457142857143,64.61680630565876,333.17483088650914,0.1605,0.789,2.6458,False,311.2525714285714,48.93,0.0
Caribbean_Furniture,2013-12-17,0.0,0.0,0.0,0.0,16.31,17,1,51,12,4,2013,0,-0.0,1.0,0.7818,0.6235,48.93,0.0,44.752,0.0,31.412857142857145,123.55585714285714,153.92207142857143,64.17955715913774,332.47469803167576,0.2041,0.8027,2.0431,False,370.6675714285714,0.0,0.0
Caribbean_Furniture,2013-12-18,183.8,5.0,0.0,88.2,36.76,18,2,51,12,4,2013,0,-0.0,1.0,0.9749,-0.2225,0.0,170.96,0.0,30.816,31.412857142857145,120.35928571428572,153.92207142857143,64.17955715913774,332.47469803167576,0.2041,0.7819,2.0431,False,177.27785714285716,183.8,0.0
Caribbean_Furniture,2013-12-19,0.0,0.0,0.0,0.0,36.76,19,3,51,12,4,2013,0,-0.0,1.0,0.4339,-0.901,183.8,0.0,0.0,0.0,33.24714285714286,133.48785714285714,159.3857857142857,68.84642007499758,331.63267248293647,0.2086,0.8375,2.0707,False,400.4635714285714,0.0,0.0
Caribbean_Furniture,2013-12-20,343.74,3.0,0.0,164.94,114.58,20,4,51,12,4,2013,0,-0.0,1.0,-0.4339,-0.901,0.0,0.0,0.0,0.0,33.24714285714286,133.48785714285714,159.3857857142857,68.84642007499758,331.63267248293647,0.2086,0.8375,2.0707,False,56.723571428571404,343.74,0.0
Caribbean_Furniture,2013-12-21,0.0,0.0,0.0,0.0,114.58,21,5,51,12,4,2013,1,-0.0,1.0,-0.9749,-0.2225,343.74,0.0,245.44,0.0,82.35285714285715,158.04071428571427,171.6622142857143,133.45400015414705,331.876200894847,0.4797,0.9206,1.6205,True,0.0,94.71,94.71
Caribbean_Furniture,2013-12-22,0.0,0.0,0.0,0.0,114.58,22,6,51,12,4,2013,1,-0.0,1.0,-0.7818,0.6235,0.0,0.0,1219.7,0.0,82.35285714285715,140.5092857142857,171.6622142857143,133.45400015414705,331.876200894847,0.4797,0.8185,1.6205,False,421.5278571428571,0.0,0.0
Caribbean_Furniture,2013-12-23,0.0,0.0,0.0,0.0,114.58,23,0,52,12,4,2013,0,-0.0,1.0,0.0,1.0,0.0,48.93,0.0,351.68,82.35285714285715,53.38785714285715,171.6622142857143,133.45400015414705,331.876200894847,0.4797,0.311,1.6205,False,160.16357142857146,0.0,0.0
Caribbean_Furniture,2013-12-24,0.0,0.0,0.0,0.0,114.58,24,1,52,12,4,2013,0,-0.0,1.0,0.7818,0.6235,0.0,0.0,0.0,0.0,75.36285714285715,53.38785714285715,159.1022142857143,136.73740401639586,331.4655088079086,0.4737,0.3356,1.8144,False,160.16357142857146,0.0,0.0
Caribbean_Furniture,2013-12-25,0.0,0.0,0.0,0.0,114.58,25,2,52,12,4,2013,0,-0.0,1.0,0.9749,-0.2225,0.0,183.8,170.96,314.784,75.36285714285715,53.38785714285715,159.1022142857143,136.73740401639586,331.4655088079086,0.4737,0.3356,1.8144,False,160.16357142857146,0.0,0.0
Caribbean_Furniture,2013-12-26,0.0,0.0,0.0,0.0,114.58,26,3,52,12,4,2013,0,-0.0,1.0,0.4339,-0.901,0.0,0.0,0.0,1128.868,49.105714285714285,41.17642857142857,147.85992857142858,129.92150795219248,331.3279208037603,0.3321,0.2785,2.6458,False,123.52928571428572,0.0,0.0
Caribbean_Furniture,2013-12-27,0.0,0.0,0.0,0.0,114.58,27,4,52,12,4,2013,0,-0.0,1.0,-0.4339,-0.901,0.0,343.74,0.0,753.888,49.105714285714285,41.17642857142857,107.54321428571428,129.92150795219248,270.6634259151031,0.4566,0.3829,2.6458,False,123.52928571428572,0.0,0.0
Caribbean_Furniture,2013-12-28,54.82,1.0,0.0,0.0,54.82,28,5,52,12,4,2013,1,-0.0,1.0,-0.9749,-0.2225,0.0,0.0,0.0,0.0,0.0,41.17642857142857,80.61864285714286,0.0,239.71360095781804,0.0,0.5108,0.0,False,68.70928571428573,54.82,0.0
Caribbean_Furniture,2013-12-29,0.0,0.0,0.0,0.0,54.82,29,6,52,12,4,2013,1,-0.0,1.0,-0.7818,0.6235,54.82,0.0,0.0,0.0,7.831428571428572,45.09214285714286,82.57650000000001,20.72001241036931,239.25419286863547,0.0948,0.5461,2.6458,False,135.2764285714286,0.0,0.0
Caribbean_Furniture,2013-12-30,0.0,0.0,0.0,0.0,54.82,30,0,1,12,4,2013,0,-0.0,1.0,0.0,1.0,0.0,0.0,48.93,0.0,7.831428571428572,45.09214285714286,82.57650000000001,20.72001241036931,239.25419286863544,0.0948,0.5461,2.6458,False,135.2764285714286,0.0,0.0
Caribbean_Furniture,2013-12-31,0.0,0.0,0.0,0.0,54.82,31,1,1,12,4,2013,0,-0.0,1.0,0.7818,0.6235,0.0,0.0,0.0,44.752,7.831428571428572,41.59714285714286,82.57650000000001,20.72001241036931,239.25419286863544,0.0948,0.5037,2.6458,False,124.79142857142858,0.0,0.0
Caribbean_Furniture,2014-01-01,0.0,0.0,0.0,0.0,54.82,1,2,1,1,1,2014,0,0.5,0.866,0.9749,-0.2225,0.0,0.0,183.8,0.0,7.831428571428572,41.59714285714286,80.9782142857143,20.72001241036931,239.66535440922726,0.0967,0.5137,2.6458,False,124.79142857142858,0.0,0.0
Caribbean_Furniture,2014-01-02,0.0,0.0,0.0,0.0,54.82,2,3,1,1,1,2014,0,0.5,0.866,0.4339,-0.901,0.0,0.0,0.0,0.0,7.831428571428572,28.46857142857143,80.9782142857143,20.72001241036931,239.66535440922726,0.0967,0.3516,2.6458,False,85.40571428571428,0.0,0.0
Caribbean_Furniture,2014-01-03,0.0,0.0,0.0,0.0,54.82,3,4,1,1,1,2014,0,0.5,0.866,-0.4339,-0.901,0.0,0.0,343.74,0.0,7.831428571428572,28.468571428571433,80.9782142857143,20.72001241036931,239.66535440922726,0.0967,0.3516,2.6458,False,85.4057142857143,0.0,0.0
Caribbean_Furniture,2014-01-04,0.0,0.0,0.0,0.0,54.82,4,5,1,1,1,2014,1,0.5,0.866,-0.9749,-0.2225,0.0,54.82,0.0,245.44,7.831428571428572,3.91571428571429,80.9782142857143,20.72001241036931,239.66535440922726,0.0967,0.0484,2.6458,False,11.747142857142869,0.0,0.0
Caribbean_Furniture,2014-01-05,0.0,0.0,0.0,0.0,54.82,5,6,1,1,1,2014,1,0.5,0.866,-0.7818,0.6235,0.0,0.0,0.0,1219.7,0.0,3.91571428571429,72.2125,0.0,237.90944060830276,0.0,0.0542,0.0,False,11.747142857142869,0.0,0.0
Caribbean_Furniture,2014-01-06,0.0,0.0,0.0,0.0,54.82,6,0,2,1,1,2014,0,0.5,0.866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.91571428571429,28.65178571428572,0.0,77.83658841889918,0.0,0.1367,0.0,False,11.747142857142869,0.0,0.0
Caribbean_Furniture,2014-01-07,0.0,0.0,0.0,0.0,54.82,7,1,2,1,1,2014,0,0.5,0.866,0.7818,0.6235,0.0,0.0,0.0,0.0,0.0,3.91571428571429,28.65178571428572,0.0,77.83658841889918,0.0,0.1367,0.0,False,11.747142857142869,0.0,0.0
Caribbean_Furniture,2014-01-08,0.0,0.0,0.0,0.0,54.82,8,2,2,1,1,2014,0,0.5,0.866,0.9749,-0.2225,0.0,0.0,0.0,170.96,0.0,3.91571428571429,28.65178571428572,0.0,77.83658841889918,0.0,0.1367,0.0,False,11.747142857142869,0.0,0.0
Caribbean_Furniture,2014-01-09,0.0,0.0,0.0,0.0,54.82,9,3,2,1,1,2014,0,0.5,0.866,0.4339,-0.901,0.0,0.0,0.0,0.0,0.0,3.91571428571429,22.54607142857143,0.0,72.80259851585906,0.0,0.1737,0.0,False,11.747142857142869,0.0,0.0
Caribbean_Furniture,2014-01-10,0.0,0.0,0.0,0.0,54.82,10,4,2,1,1,2014,0,0.5,0.866,-0.4339,-0.901,0.0,0.0,0.0,0.0,0.0,3.91571428571429,22.54607142857143,0.0,72.80259851585906,0.0,0.1737,0.0,False,11.747142857142869,0.0,0.0
Caribbean_Furniture,2014-01-11,0.0,0.0,0.0,0.0,54.82,11,5,2,1,1,2014,1,0.5,0.866,-0.9749,-0.2225,0.0,0.0,54.82,0.0,0.0,3.91571428571429,22.54607142857143,0.0,72.80259851585906,0.0,0.1737,0.0,False,11.747142857142869,0.0,0.0
Caribbean_Furniture,2014-01-12,0.0,0.0,0.0,0.0,54.82,12,6,2,1,1,2014,1,0.5,0.866,-0.7818,0.6235,0.0,0.0,0.0,0.0,0.0,0.0,22.54607142857143,0.0,72.80259851585906,0.0,0.0,0.0,False,5.0,0.0,0.0
Caribbean_Furniture,2014-01-13,0.0,0.0,0.0,0.0,54.82,13,0,3,1,1,2014,0,0.5,0.866,0.0,1.0,0.0,0.0,0.0,48.93,0.0,0.0,22.54607142857143,0.0,72.80259851585906,0.0,0.0,0.0,False,5.0,0.0,0.0
Caribbean_Furniture,2014-01-14,537.6,3.0,0.0,134.4,179.2,14,1,3,1,1,2014,0,0.5,0.866,0.7818,0.6235,0.0,0.0,0.0,0.0,0.0,0.0,20.79857142857143,0.0,72.73304917524104,0.0,0.0,0.0,False,5.0,537.6,0.0
Caribbean_Furniture,2014-01-15,0.0,0.0,0.0,0.0,179.2,15,2,3,1,1,2014,0,0.5,0.866,0.9749,-0.2225,537.6,0.0,0.0,183.8,76.8,38.40000000000001,39.99857142857143,203.1937006897611,121.58853197976649,1.9201,0.96,2.6458,False,115.20000000000005,0.0,0.0
Caribbean_Furniture,2014-01-16,0.0,0.0,0.0,0.0,179.2,16,3,3,1,1,2014,0,0.5,0.866,0.4339,-0.901,0.0,0.0,0.0,0.0,76.8,38.4,33.434285714285714,203.1937006897611,118.45867213156913,2.297,1.1485,2.6458,False,115.19999999999999,0.0,0.0
Caribbean_Furniture,2014-01-17,44.34,3.0,0.0,10.62,14.78,17,4,3,1,1,2014,0,0.5,0.866,-0.4339,-0.901,0.0,0.0,0.0,343.74,76.8,38.4,33.434285714285714,203.1937006897611,118.45867213156913,2.297,1.1485,2.6458,False,70.85999999999999,44.34,0.0
Caribbean_Furniture,2014-01-18,0.0,0.0,0.0,0.0,14.78,18,5,3,1,1,2014,1,0.5,0.866,-0.9749,-0.2225,44.34,0.0,0.0,0.0,83.13428571428572,41.56714285714286,22.741428571428575,201.08067592031725,101.74481439927465,3.6556,1.8278,2.4187,False,124.70142857142858,0.0,0.0
Caribbean_Furniture,2014-01-19,0.0,0.0,0.0,0.0,14.78,19,6,3,1,1,2014,1,0.5,0.866,-0.7818,0.6235,0.0,0.0,0.0,0.0,83.13428571428572,41.56714285714286,22.741428571428575,201.08067592031725,101.74481439927465,3.6556,1.8278,2.4187,False,124.70142857142858,0.0,0.0
Caribbean_Furniture,2014-01-20,0.0,0.0,0.0,0.0,14.78,20,0,4,1,1,2014,0,0.5,0.866,0.0,1.0,0.0,0.0,0.0,0.0,83.13428571428572,41.56714285714286,22.741428571428575,201.08067592031725,101.74481439927465,3.6556,1.8278,2.4187,False,124.70142857142858,0.0,0.0
Caribbean_Furniture,2014-01-21,0.0,0.0,0.0,0.0,14.78,21,1,4,1,1,2014,0,0.5,0.866,0.7818,0.6235,0.0,537.6,0.0,0.0,83.13428571428572,41.56714285714286,22.741428571428575,201.08067592031725,101.74481439927465,3.6556,1.8278,2.4187,False,124.70142857142858,0.0,0.0
Caribbean_Furniture,2014-01-22,0.0,0.0,0.0,0.0,14.78,22,2,4,1,1,2014,0,0.5,0.866,0.9749,-0.2225,0.0,0.0,0.0,0.0,6.3342857142857145,41.56714285714286,22.741428571428575,16.758944733233648,101.74481439927465,0.2785,1.8278,2.6458,False,124.70142857142858,0.0,0.0
Caribbean_Furniture,2014-01-23,0.0,0.0,0.0,0.0,14.78,23,3,4,1,1,2014,0,0.5,0.866,0.4339,-0.901,0.0,0.0,0.0,0.0,6.3342857142857145,41.56714285714286,22.741428571428575,16.758944733233648,101.74481439927465,0.2785,1.8278,2.6458,False,124.70142857142858,0.0,0.0
Caribbean_Furniture,2014-01-24,927.84,3.0,0.0,352.56,309.28,24,4,4,1,1,2014,0,0.5,0.866,-0.4339,-0.901,0.0,44.34,0.0,0.0,6.3342857142857145,41.56714285714286,22.741428571428575,16.758944733233648,101.74481439927465,0.2785,1.8278,2.6458,False,5.0,927.84,0.0
Caribbean_Furniture,2014-01-25,0.0,0.0,0.0,0.0,309.28,25,5,4,1,1,2014,1,0.5,0.866,-0.9749,-0.2225,927.84,0.0,0.0,54.82,132.54857142857142,107.84142857142858,55.87857142857143,350.6905566368818,198.83405334160938,2.3721,1.9299,2.6458,False,323.5242857142857,0.0,0.0
Caribbean_Furniture,2014-01-26,0.0,0.0,0.0,0.0,309.28,26,6,4,1,1,2014,1,0.5,0.866,-0.7818,0.6235,0.0,0.0,0.0,0.0,132.54857142857142,107.84142857142858,53.92071428571429,350.6905566368818,199.1145627043697,2.4582,2.0,2.6458,False,323.5242857142857,0.0,0.0
Caribbean_Furniture,2014-01-27,0.0,0.0,0.0,0.0,309.28,27,0,5,1,1,2014,0,0.5,0.866,0.0,1.0,0.0,0.0,0.0,0.0,132.54857142857142,107.84142857142858,53.92071428571429,350.6905566368818,199.1145627043697,2.4582,2.0,2.6458,False,323.5242857142857,0.0,0.0
Caribbean_Furniture,2014-01-28,0.0,0.0,0.0,0.0,309.28,28,1,5,1,1,2014,0,0.5,0.866,0.7818,0.6235,0.0,0.0,537.6,0.0,132.54857142857142,107.84142857142858,53.92071428571429,350.6905566368818,199.1145627043697,2.4582,2.0,2.6458,False,323.5242857142857,0.0,0.0
Caribbean_Furniture,2014-01-29,0.0,0.0,0.0,0.0,309.28,29,2,5,1,1,2014,0,0.5,0.866,0.9749,-0.2225,0.0,0.0,0.0,0.0,132.54857142857142,69.44142857142857,53.92071428571429,350.6905566368818,199.1145627043697,2.4582,1.2878,2.6458,False,208.32428571428574,0.0,0.0
Caribbean_Furniture,2014-01-30,0.0,0.0,0.0,0.0,309.28,30,3,5,1,1,2014,0,0.5,0.866,0.4339,-0.901,0.0,0.0,0.0,0.0,132.54857142857142,69.44142857142857,53.92071428571429,350.6905566368818,199.1145627043697,2.4582,1.2878,2.6458,False,208.32428571428574,0.0,0.0
Caribbean_Furniture,2014-01-31,0.0,0.0,0.0,0.0,309.28,31,4,5,1,1,2014,0,0.5,0.866,-0.4339,-0.901,0.0,927.84,44.34,0.0,132.54857142857142,69.44142857142857,53.92071428571429,350.6905566368818,199.1145627043697,2.4582,1.2878,2.6458,False,208.32428571428574,0.0,0.0
Caribbean_Furniture,2014-02-01,0.0,0.0,0.0,0.0,309.28,1,5,5,2,1,2014,1,0.866,0.5,-0.9749,-0.2225,0.0,0.0,0.0,0.0,0.0,66.27428571428571,53.92071428571429,0.0,199.1145627043697,0.0,1.2291,0.0,False,198.82285714285712,0.0,0.0
Caribbean_Furniture,2014-02-02,0.0,0.0,0.0,0.0,309.28,2,6,5,2,1,2014,1,0.866,0.5,-0.7818,0.6235,0.0,0.0,0.0,0.0,0.0,66.27428571428571,53.92071428571429,0.0,199.1145627043697,0.0,1.2291,0.0,False,198.82285714285712,0.0,0.0
Caribbean_Furniture,2014-02-03,0.0,0.0,0.0,0.0,309.28,3,0,6,2,1,2014,0,0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.27428571428571,53.92071428571429,0.0,199.1145627043697,0.0,1.2291,0.0,False,198.82285714285712,0.0,0.0
Caribbean_Furniture,2014-02-04,0.0,0.0,0.0,0.0,309.28,4,1,6,2,1,2014,0,0.866,0.5,0.7818,0.6235,0.0,0.0,0.0,0.0,0.0,66.27428571428571,53.92071428571429,0.0,199.1145627043697,0.0,1.2291,0.0,False,198.82285714285712,0.0,0.0
Caribbean_Furniture,2014-02-05,0.0,0.0,0.0,0.0,309.28,5,2,6,2,1,2014,0,0.866,0.5,0.9749,-0.2225,0.0,0.0,0.0,0.0,0.0,66.27428571428571,53.92071428571429,0.0,199.1145627043697,0.0,1.2291,0.0,False,198.82285714285712,0.0,0.0
Caribbean_Furniture,2014-02-06,0.0,0.0,0.0,0.0,309.28,6,3,6,2,1,2014,0,0.866,0.5,0.4339,-0.901,0.0,0.0,0.0,0.0,0.0,66.27428571428571,53.92071428571429,0.0,199.1145627043697,0.0,1.2291,0.0,False,198.82285714285712,0.0,0.0
Caribbean_Furniture,2014-02-07,2499.42,5.0,0.0,738.04,471.68000000000006,7,4,6,2,1,2014,0,0.866,0.5,-0.4339,-0.901,0.0,0.0,927.84,0.0,0.0,66.27428571428571,53.92071428571429,0.0,199.1145627043697,0.0,1.2291,0.0,False,5.0,2499.42,0.0
Caribbean_Furniture,2014-02-08,0.0,0.0,0.0,0.0,471.68000000000006,8,5,6,2,1,2014,1,0.866,0.5,-0.9749,-0.2225,2499.42,0.0,0.0,0.0,357.06,178.53,143.18571428571428,944.6919631287229,502.76667999608503,2.4937,1.2468,2.6458,True,0.0,410.62,410.62
Caribbean_Furniture,2014-02-09,0.0,0.0,0.0,0.0,471.68000000000006,9,6,6,2,1,2014,1,0.866,0.5,-0.7818,0.6235,0.0,0.0,0.0,0.0,357.06,178.53,143.18571428571428,944.6919631287229,502.76667999608503,2.4937,1.2468,2.6458,True,0.0,410.62,410.62
Caribbean_Furniture,2014-02-10,0.0,0.0,0.0,0.0,471.68000000000006,10,0,7,2,1,2014,0,0.866,0.5,0.0,1.0,0.0,0.0,0.0,0.0,357.06,178.53,143.18571428571428,944.6919631287229,502.76667999608503,2.4937,1.2468,2.6458,True,0.0,410.62,410.62
Caribbean_Furniture,2014-02-11,0.0,0.0,0.0,0.0,471.68000000000006,11,1,7,2,1,2014,0,0.866,0.5,0.7818,0.6235,0.0,0.0,0.0,537.6,357.06,178.53,143.18571428571428,944.6919631287229,502.76667999608503,2.4937,1.2468,2.6458,True,0.0,410.62,410.62
Caribbean_Furniture,2014-02-12,1502.976,6.0,0.2,-225.504,250.496,12,2,7,2,1,2014,0,0.866,0.5,0.9749,-0.2225,0.0,0.0,0.0,0.0,357.06,178.53,123.9857142857143,944.6919631287229,497.3829522419847,2.8798,1.4399,2.6458,False,5.0,1502.976,0.0
Caribbean_Furniture,2014-02-13,0.0,0.0,0.0,0.0,250.496,13,3,7,2,1,2014,0,0.866,0.5,0.4339,-0.901,1502.976,0.0,0.0,0.0,571.7708571428572,285.8854285714286,177.6634285714286,1017.9705137699931,560.5912905576957,3.2183,1.6091,1.7804,True,0.0,657.54,657.54
Caribbean_Furniture,2014-02-14,0.0,0.0,0.0,0.0,250.496,14,4,7,2,1,2014,0,0.866,0.5,-0.4339,-0.901,0.0,2499.42,0.0,44.34,571.7708571428572,285.8854285714286,177.6634285714286,1017.9705137699931,560.5912905576957,3.2183,1.6091,1.7804,True,0.0,657.54,657.54
